candidate_id,model_id,model_family,protocol,split_id,seed,fold,paper_id,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2018.10.012,,,0.02037239885443276,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::takahashi shuhei takeshi nagumo kazunori wakai and subrata bhattacharjee effects of ambient condition on flame spread over a thin pmma sheet jsme international journal series b 43 4 2000 556 562,,,0.013265537884337935,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2022.112009,0.95,0.9408119658119658,0.14675363051974463,0.7774288420142416,0.8695652173913043,0.8928571428571428,1.0,0.7857142857142857,0.7692307692307693
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.actaastro.2020.05.043,,,0.0067733975939128135,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::friedman robert brian jackson and sandra olson testing and selection of fire resistant materials for spacecraft use nasa technical memorandum 2000 209773 mar 2000 nasa sti program office glenn research center cleveland ohio,,,0.007234495935363581,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::andracchio charles r and thomas h cochran burning of solids in oxygen rich environments in normal and reduced gravity nasa technical memorandum x 3055 national aeronautics and space administration may 1974,,,0.013646231584212432,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s1540-7489(02)80310-8,,,1.2511530850236347e-08,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2016.06.025,,,0.009408867319370821,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0010-2180(02)00501-1,0.9166666666666667,0.95,0.17871233747665766,0.47140452079103173,0.8,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1007/s12217-024-10147-3,,,0.020757890944284707,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.firesaf.2015.11.011,1.0,1.0,0.12451224493326978,0.0,0.8,0.5,1.0,0.0,0.6666666666666666
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.5802/crmeca.149,,,0.020140088956306826,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0082-0784(89)80132-8,0.0,0.5,0.4263314677793661,0.0,0.6666666666666666,0.5,1.0,0.0,0.5
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::mell w e s l olson and t kashiwagi flame spread along free edges of thermally thin samples in 0 proceedings of the combustion institute vol 28 no 2 2000 pp 2843 2849,0.5,0.8333333333333333,0.29863519221064966,0.0,0.8,0.5,1.0,0.0,0.6666666666666666
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::nishizawa et al 2003 effect of low external flow on flame spreading over etfe wire under microgravity,,,0.0005960411869295525,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2022.08.030,1.0,1.0,0.08492341836717912,0.0,0.9473684210526315,0.5,1.0,0.0,0.9
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2008.05.023,,,0.006732488670109108,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::s nchez tarifa c and m rodr guez combustion and flammability characteristics of solids at microgravity in very small velocity flows second european symposium on utilisation of the international space station nov 1998,,,0.00012806210953196346,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.15011/jasma.35.350104,,,0.030571489624769074,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2019.03.040,1.0,1.0,0.20957572145439915,0.5,0.6666666666666666,0.75,1.0,0.5,0.5
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::kimzey john howard flammability during weightlessness nasa technical memorandum nasa tm x 58001 may 1966,,,0.007584180215224409,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2018.05.007,,,0.0095510783549385,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::nagachi masashi et al effect of flow direction on the extinction limit for flame spread over wire insulation in microgravity 47th international conference on environmental systems 16 20 july 2017 charleston sc usa 2017 dtu orbit orbit dtu dk,0.7777777777777778,0.7461640211640211,0.2527603034821644,0.408248290463863,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1080/01457632.2025.2529751,,,0.029421255031362007,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2024.105358,,,0.004115377883194648,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::takahashi shuhei et al effect of ambient gas on flame spread over a solid material in microgravity journal of the japanese society for microgravity application vol 24 no 3 2007 pp 225 230,,,0.050205617624318515,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0082-0784(98)80017-6,,,0.009356103396013135,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::andracchio charles r and john c aydelott comparison of flame spreading over thin flat surfaces in normal gravity and weightlessness in an oxygen environment nasa technical memorandum nasa tm x 1992 1970,,,0.002181805455063204,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2022.112559,,,0.014383154430912797,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::ferkul paul v an experimental study of opposed flow diffusion flame extinction over a thin fuel in 0 nasa cr 182185 1989,,,0.13814462164327823,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::s nchez tarifa c and g l pez juste a study of the combustion problems of solid materials at conditions existing in space stations esa sp 433 1999,,,1.4326125171993796e-08,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1007/s10694-019-00862-4,1.0,1.0,0.15253103407814556,0.0,0.0,0.5,0.0,1.0,
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2020.08.038,,,0.004239343902366806,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::urban david l interactions between flames on parallel solid surfaces nasa 0 combustion workshop n96 15588 1997,,,0.0024162039622911183,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::ferkul paul v et al combustion experiments on the mir space station 37th aerospace sciences meeting and exhibit american institute of aeronautics and astronautics 1999 paper aiaa 99 0439,,,0.022901859811195573,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2020.09.003,,,0.002221089413991459,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2024.105199,,,0.09416455081584789,0.0,0.8571428571428571,0.75,0.75,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2020.12.005,,,0.7152605730491459,0.0,0.0,0.0,,0.0,0.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.proci.2022.07.002,0.9669117647058824,0.9853658852547361,0.09508020010533384,0.7273504098112472,0.9117647058823529,0.8373161764705883,0.96875,0.7058823529411765,0.8611111111111112
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.proci.2014.07.017,0.84472049689441,0.9354459813509102,0.13352080790392445,0.48445214165180484,0.9019607843137255,0.6428571428571428,1.0,0.2857142857142857,0.8214285714285714
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.firesaf.2024.104329,0.7306397306397305,0.8075214568813469,0.2542917143737052,0.2075997184430728,0.7164179104477612,0.5808080808080808,0.8888888888888888,0.2727272727272727,0.6
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1007/s10694-019-00880-2,0.49306122448979595,0.5016323910602181,0.2796740440829912,0.058321184351980436,0.5714285714285714,0.5285714285714286,0.6285714285714286,0.42857142857142855,0.5238095238095238
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1080/00102209108951711,,,0.0016095889648072514,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::nagachi masashi et al effect of flow direction on the extinction limit for flame spread over wire insulation in microgravity 47th international conference on environmental systems 16 20 july 2017 charleston sc usa 2017 dtu orbit orbit dtu dk,1.0,1.0000000000000002,0.10915122869882886,0.7006490497453707,0.9,0.8,1.0,0.6,0.8181818181818182
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.combustflame.2020.07.044,,,0.0007355984222639988,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.proci.2018.06.022,0.8666666666666667,0.995473718593852,0.0361415780494501,0.0,0.9836065573770492,0.5,1.0,0.0,0.967741935483871
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.proci.2024.105255,,,0.0007074120843897371,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.firesaf.2023.103989,0.6659698996655519,0.8073810855352584,0.22147786053551782,0.19636676288918706,0.7894736842105263,0.5468227424749164,0.9782608695652174,0.11538461538461539,0.6617647058823529
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1007/s10694-019-00860-6,0.9166666666666666,0.9722222222222223,0.12360228897388763,0.17766726362967536,0.8,0.5694444444444444,0.8888888888888888,0.25,0.7272727272727273
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::andracchio charles r and thomas h cochran gravity effects on flame spreading over solid surfaces nasa technical note d 8228 national aeronautics and space administration may 1976,,,0.02777140730055697,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.firesaf.2015.11.011,1.0,1.0,0.059368507941242654,1.0,1.0,1.0,1.0,1.0,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/s0082-0784(00)80715-8,,,0.00783767823960351,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.combustflame.2022.112009,0.9423076923076923,0.958945755099601,0.12881064768887956,0.7076731463403724,0.88,0.8605769230769231,0.8461538461538461,0.875,0.9166666666666666
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::son youngjin paul d ronney and suleyman gokoglu comparison of carbon dioxide and helium as fire extinguishing agents for spacecraft nasa cp 2004 213205 vol2 2004 pp 409 418,0.46153846153846156,0.8981418154495076,0.12121602207133847,0.0,0.9285714285714286,0.5,1.0,0.0,0.8666666666666667
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/s1540-7489(02)80310-8,,,1.3218689271685429e-06,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::urban david et al solid fuel ignition testing for lunar applications theory and experimental results,0.6617647058823528,0.7522718166034528,0.2276344509522154,0.2985577606181748,0.696969696969697,0.6507352941176471,0.6764705882352942,0.625,0.71875
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::grayson g d k r sacksteder p v ferkul and j s t ien flame spreading over a thin solid in low speed concurrent flow drop tower experimental results and comparison with theory 0 science and technology vii 2 1994,,,0.11801448610663286,0.0,0.9090909090909091,0.8333333333333334,0.8333333333333334,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/s1540-7489(02)80211-3,1.0,1.0,0.0885464217907608,0.7453559924999299,0.8,0.9166666666666667,1.0,0.8333333333333334,0.6666666666666666
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/s0010-2180(99)00084-x,,,0.01658614451244208,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::friedman robert brian jackson and sandra olson testing and selection of fire resistant materials for spacecraft use nasa technical memorandum 2000 209773 mar 2000 nasa sti program office glenn research center cleveland ohio,,,0.001256836703033093,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.combustflame.2009.01.015,0.84375,0.9805183531746032,0.09620847463500051,0.0,0.9411764705882353,0.5,1.0,0.0,0.8888888888888888
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/s0082-0784(06)80816-7,0.8461538461538461,0.9787545787545784,0.11593639782890931,0.0,0.9285714285714286,0.5,1.0,0.0,0.8666666666666667
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/s1540-7489(02)80315-7,,,0.02638561573659321,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.5802/crmeca.149,,,0.0015491189548305052,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1080/00102200490276773,,,0.034131654250483104,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1007/s12217-018-9655-0,0.9743589743589745,0.9885883347421809,0.07032409078467579,0.879664438186246,0.9629629629629629,0.9166666666666667,1.0,0.8333333333333334,0.9285714285714286
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.proci.2024.105766,,,0.027344937668706215,0.0,1.0,1.0,1.0,,1.0
svm_baseline,svm_baseline,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.combustflame.2018.10.012,,,0.029093167164343618,0.0,1.0,1.0,1.0,,1.0
