split_id,protocol,seed,fold,model_id,selected_hyperparameters
lopo__seed-42__fold-23,lopo,42,23,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-24,lopo,42,24,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-25,lopo,42,25,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-26,lopo,42,26,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-27,lopo,42,27,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-28,lopo,42,28,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-29,lopo,42,29,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-30,lopo,42,30,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-31,lopo,42,31,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-32,lopo,42,32,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-33,lopo,42,33,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-34,lopo,42,34,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-35,lopo,42,35,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-36,lopo,42,36,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-37,lopo,42,37,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-38,lopo,42,38,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-39,lopo,42,39,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-40,lopo,42,40,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-41,lopo,42,41,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-42,lopo,42,42,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-43,lopo,42,43,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-44,lopo,42,44,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-45,lopo,42,45,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-46,lopo,42,46,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-47,lopo,42,47,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-48,lopo,42,48,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-49,lopo,42,49,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-50,lopo,42,50,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-51,lopo,42,51,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-52,lopo,42,52,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-53,lopo,42,53,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-54,lopo,42,54,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-55,lopo,42,55,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-56,lopo,42,56,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-57,lopo,42,57,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-58,lopo,42,58,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-59,lopo,42,59,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-60,lopo,42,60,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-61,lopo,42,61,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-62,lopo,42,62,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-63,lopo,42,63,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-64,lopo,42,64,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-65,lopo,42,65,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-66,lopo,42,66,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-67,lopo,42,67,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-68,lopo,42,68,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-69,lopo,42,69,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-70,lopo,42,70,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-71,lopo,42,71,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-72,lopo,42,72,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-73,lopo,42,73,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-74,lopo,42,74,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-75,lopo,42,75,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-76,lopo,42,76,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-77,lopo,42,77,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-78,lopo,42,78,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-79,lopo,42,79,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-80,lopo,42,80,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-81,lopo,42,81,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-82,lopo,42,82,knn_physics,"{""leaf_size"": 15, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-83,lopo,42,83,knn_physics,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}"
lopo__seed-42__fold-84,lopo,42,84,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
lopo__seed-42__fold-85,lopo,42,85,knn_physics,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}"
