candidate_id,model_id,model_family,protocol,split_id,seed,fold,paper_id,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2009.01.015,0.825,0.9504334205077913,0.13778381000723117,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0082-0784(00)80715-8,,,1.3082771606794571e-08,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.2322/tastj.16.28,0.5,0.6220238095238095,0.48616746706643404,-0.47140452079103173,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.firesaf.2024.104267,0.8,0.9266666666666665,0.3006993676472102,0.4,0.5714285714285714,0.7,0.4,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.firesaf.2023.103989,0.670334928229665,0.8730539847110755,0.3143434480954524,0.23251105246515325,0.6881720430107527,0.6330143540669857,0.5818181818181818,0.6842105263157895,0.8421052631578947
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::olson s l and j s t ien near limit flame spread over a thin solid fuel in 0 symposium international on combustion vol 22 no 1 1988 pp 1213 1222 the combustion institute,,,1.914965963578652e-09,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1007/s10694-019-00860-6,1.0,1.0,0.27266582998618966,0.3273268353539886,0.4444444444444444,0.6428571428571428,0.2857142857142857,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2016.06.028,0.6666666666666667,0.75,0.258272362978358,-0.16666666666666666,0.4,0.41666666666666663,0.5,0.3333333333333333,0.3333333333333333
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1080/00102209108951711,,,1.1301641400507378e-08,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s1540-7489(02)80211-3,1.0,1.0,0.07249018865694414,0.6324555320336759,0.6666666666666666,0.75,0.5,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::grayson g d k r sacksteder p v ferkul and j s t ien flame spreading over a thin solid in low speed concurrent flow drop tower experimental results and comparison with theory 0 science and technology vii 2 1994,1.0,1.0,0.16304681246798358,0.6123724356957946,0.8571428571428571,0.875,0.75,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.firesaf.2024.104329,0.7707979626485568,0.8742008499762388,0.24529137346032934,0.47100417717674226,0.7058823529411765,0.7376910016977929,0.5806451612903226,0.8947368421052632,0.9
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1007/s10694-019-00935-4,0.7142857142857143,0.8108974358974358,0.23780833928268083,0.1690308509457033,0.631578947368421,0.5857142857142856,0.6,0.5714285714285714,0.6666666666666666
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0010-2180(00)00249-2,,,0.011051892433950094,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2024.105766,,,0.0,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s1540-7489(02)80315-7,,,2.0877775698733915e-11,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.actaastro.2017.10.019,,,0.001880099013931158,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2024.105255,1.0,1.0,0.2044344127949298,0.0,0.8571428571428571,0.5,1.0,0.0,0.75
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2020.05.005,1.0,1.0,0.0539620790444896,0.6546536707079772,0.9230769230769231,0.9285714285714286,0.8571428571428571,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.2514/6.2012-3492,0.11111111111111112,0.41111111111111115,0.6990530789459682,-0.7071067811865476,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1007/s10694-019-00896-8,,,0.03326349826965469,0.0,0.9655172413793104,0.9333333333333333,0.9333333333333333,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0082-0784(06)80816-7,0.18181818181818182,0.8845566050111504,0.09102568584083226,0.0,0.9565217391304348,0.5,1.0,0.0,0.9166666666666666
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0010-2180(99)00084-x,,,1.0693661868543814e-05,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2024.105775,,,3.14535505519974e-07,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1080/00102200490276773,,,0.0,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2020.07.044,,,1.955004255564844e-06,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2014.07.017,0.9047619047619047,0.9693709150326797,0.09828792694325784,0.7180804893387656,0.9142857142857143,0.873015873015873,0.8888888888888888,0.8571428571428571,0.9411764705882353
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2018.06.022,,,0.06571793355839137,0.0,0.9361702127659575,0.88,0.88,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2013.03.029,,,0.0017998464005017922,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2022.07.002,0.8333333333333333,0.94856766571076,0.28838818153951057,0.3559326259111887,0.6785714285714286,0.7138888888888889,0.5277777777777778,0.9,0.95
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::andracchio charles r and thomas h cochran gravity effects on flame spreading over solid surfaces nasa technical note d 8228 national aeronautics and space administration may 1976,0.5625,0.9680884832079685,0.08013128424248481,-0.0625,0.9375,0.46875,0.9375,0.0,0.9375
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2018.10.012,,,8.985508720229518e-05,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::takahashi shuhei takeshi nagumo kazunori wakai and subrata bhattacharjee effects of ambient condition on flame spread over a thin pmma sheet jsme international journal series b 43 4 2000 556 562,,,0.004228192498662982,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2022.112009,0.8,0.860776240667545,0.1734349143216042,0.6571428571428571,0.8,0.8285714285714285,0.8,0.8571428571428571,0.8
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.actaastro.2020.05.043,,,0.0019836917011762773,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::friedman robert brian jackson and sandra olson testing and selection of fire resistant materials for spacecraft use nasa technical memorandum 2000 209773 mar 2000 nasa sti program office glenn research center cleveland ohio,,,5.403677505455562e-12,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::andracchio charles r and thomas h cochran burning of solids in oxygen rich environments in normal and reduced gravity nasa technical memorandum x 3055 national aeronautics and space administration may 1974,,,2.9407848008607593e-09,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s1540-7489(02)80310-8,,,0.0,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2016.06.025,,,0.002526100718606372,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0010-2180(02)00501-1,0.33333333333333337,0.525,0.44191035028564546,-0.16666666666666666,0.5,0.41666666666666663,0.5,0.3333333333333333,0.5
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1007/s12217-024-10147-3,,,2.0703069480987324e-08,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.firesaf.2015.11.011,1.0,1.0,7.319411224803937e-05,1.0,1.0,1.0,1.0,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.5802/crmeca.149,,,2.537231170052223e-06,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0082-0784(89)80132-8,0.0,0.5,0.565879140020634,0.0,0.6666666666666666,0.5,1.0,0.0,0.5
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::mell w e s l olson and t kashiwagi flame spread along free edges of thermally thin samples in 0 proceedings of the combustion institute vol 28 no 2 2000 pp 2843 2849,0.5,0.8333333333333333,0.33327289933346077,0.0,0.8,0.5,1.0,0.0,0.6666666666666666
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::nishizawa et al 2003 effect of low external flow on flame spreading over etfe wire under microgravity,,,2.8225412644170927e-07,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2022.08.030,1.0,1.0,0.03347993170894732,0.0,0.9473684210526315,0.5,1.0,0.0,0.9
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2008.05.023,,,7.01895936730226e-07,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::s nchez tarifa c and m rodr guez combustion and flammability characteristics of solids at microgravity in very small velocity flows second european symposium on utilisation of the international space station nov 1998,,,1.147839867599032e-08,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.15011/jasma.35.350104,,,0.0004860491201341688,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2019.03.040,1.0,1.0,0.11113819924704789,0.0,0.0,0.5,0.0,1.0,
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::kimzey john howard flammability during weightlessness nasa technical memorandum nasa tm x 58001 may 1966,,,6.394884621840902e-12,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2018.05.007,,,0.00025670638092822884,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::nagachi masashi et al effect of flow direction on the extinction limit for flame spread over wire insulation in microgravity 47th international conference on environmental systems 16 20 july 2017 charleston sc usa 2017 dtu orbit orbit dtu dk,0.7037037037037037,0.7126623376623376,0.2908435041413474,0.32732683535398854,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5714285714285714
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1080/01457632.2025.2529751,,,2.293332276082083e-06,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2024.105358,,,0.0005931950007618999,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::takahashi shuhei et al effect of ambient gas on flame spread over a solid material in microgravity journal of the japanese society for microgravity application vol 24 no 3 2007 pp 225 230,,,0.002353560675141253,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/s0082-0784(98)80017-6,,,4.7654083079606835e-07,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::andracchio charles r and john c aydelott comparison of flame spreading over thin flat surfaces in normal gravity and weightlessness in an oxygen environment nasa technical memorandum nasa tm x 1992 1970,,,2.2737367544323206e-13,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2022.112559,,,0.0,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::ferkul paul v an experimental study of opposed flow diffusion flame extinction over a thin fuel in 0 nasa cr 182185 1989,,,0.0488269132606689,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::s nchez tarifa c and g l pez juste a study of the combustion problems of solid materials at conditions existing in space stations esa sp 433 1999,,,1.2789769243681803e-13,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1007/s10694-019-00862-4,1.0,1.0,0.048688179371501834,1.0,1.0,1.0,1.0,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2020.08.038,,,4.082721716258675e-09,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::urban david l interactions between flames on parallel solid surfaces nasa 0 combustion workshop n96 15588 1997,,,7.808176327728233e-07,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,citation::ferkul paul v et al combustion experiments on the mir space station 37th aerospace sciences meeting and exhibit american institute of aeronautics and astronautics 1999 paper aiaa 99 0439,,,1.9892659922859934e-05,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2020.09.003,,,2.70142663794104e-09,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.proci.2024.105199,,,0.14625433402945737,0.0,0.8571428571428571,0.75,0.75,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,doi::10.1016/j.combustflame.2020.12.005,,,0.17467455830006884,0.0,0.0,1.0,,1.0,
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.proci.2022.07.002,0.9007352941176471,0.9512452147588952,0.13805865897604194,0.572364484346449,0.8070175438596491,0.8005514705882353,0.71875,0.8823529411764706,0.92
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.proci.2014.07.017,0.8695652173913043,0.9637041659512403,0.1421357575735586,0.380198765217406,0.8444444444444444,0.6987577639751552,0.8260869565217391,0.5714285714285714,0.8636363636363636
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.firesaf.2024.104329,0.7575757575757576,0.8139289241887728,0.20743709780169017,0.5201371567644535,0.76,0.760942760942761,0.7037037037037037,0.8181818181818182,0.8260869565217391
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1007/s10694-019-00880-2,0.5175510204081633,0.5688784809205599,0.3305375904712324,0.1264911064067352,0.43636363636363634,0.5571428571428572,0.34285714285714286,0.7714285714285715,0.6
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1080/00102209108951711,,,1.647947556193685e-10,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::nagachi masashi et al effect of flow direction on the extinction limit for flame spread over wire insulation in microgravity 47th international conference on environmental systems 16 20 july 2017 charleston sc usa 2017 dtu orbit orbit dtu dk,0.9777777777777779,0.9888888888888892,0.0686293872276497,0.848528137423857,0.9473684210526315,0.9,1.0,0.8,0.9
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.combustflame.2020.07.044,,,7.318041876184604e-09,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.proci.2018.06.022,0.9333333333333333,0.9978136200716845,0.0580970193040923,-0.04794633014853841,0.9491525423728814,0.4666666666666667,0.9333333333333333,0.0,0.9655172413793104
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.proci.2024.105255,,,5.605426203203479e-07,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.firesaf.2023.103989,0.7688127090301003,0.8722426367296933,0.2511670234740672,0.439671510095091,0.717948717948718,0.7274247491638797,0.6086956521739131,0.8461538461538461,0.875
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1007/s10694-019-00860-6,0.8611111111111112,0.9500000000000002,0.20033382672157535,0.4444444444444444,0.6153846153846154,0.7222222222222222,0.4444444444444444,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::andracchio charles r and thomas h cochran gravity effects on flame spreading over solid surfaces nasa technical note d 8228 national aeronautics and space administration may 1976,,,0.07061719111255606,0.0,0.9523809523809523,0.9090909090909091,0.9090909090909091,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.firesaf.2015.11.011,1.0,1.0,0.0021899473234339275,1.0,1.0,1.0,1.0,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/s0082-0784(00)80715-8,,,1.023146801849685e-09,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/j.combustflame.2022.112009,0.9807692307692308,0.9897435897435896,0.10493688223973754,0.6793662204867574,0.8181818181818182,0.8461538461538461,0.6923076923076923,1.0,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::son youngjin paul d ronney and suleyman gokoglu comparison of carbon dioxide and helium as fire extinguishing agents for spacecraft nasa cp 2004 213205 vol2 2004 pp 409 418,0.6153846153846154,0.9378604301681224,0.15881430855971182,-0.10482848367219183,0.8888888888888888,0.46153846153846156,0.9230769230769231,0.0,0.8571428571428571
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/s1540-7489(02)80310-8,,,4.149569576838985e-12,0.0,1.0,1.0,1.0,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::urban david et al solid fuel ignition testing for lunar applications theory and experimental results,0.4865196078431373,0.6479961194010201,0.3715218442608861,0.13856455728036748,0.35555555555555557,0.5551470588235294,0.23529411764705882,0.875,0.7272727272727273
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,citation::grayson g d k r sacksteder p v ferkul and j s t ien flame spreading over a thin solid in low speed concurrent flow drop tower experimental results and comparison with theory 0 science and technology vii 2 1994,,,0.1358467205740932,0.0,0.9090909090909091,0.8333333333333334,0.8333333333333334,,1.0
mlp_weighted_inverse,mlp_weighted_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,doi::10.1016/s1540-7489(02)80211-3,1.0,1.0,0.06272207754477784,0.7453559924999299,0.8,0.9166666666666667,1.0,0.8333333333333334,0.6666666666666666
